tweet_created_at,tweet_display_text_range,tweet_entities,Text,tweet_id,tweet_lang,tweet_metadata,ReplyCount,LikeCount,user_followers_count,user_following,user_id,user_lang,hashtag
Fri Sep 07 07:28:02 +0000 2018,"[0, 108]","{'hashtags': [{'text': 'SACRIFICE', 'indices': [0, 10]}, {'text': 'JUSTDOIT', 'indices': [43, 52]}, {'text': 'NIKE', 'indices': [53, 58]}, {'text': 'KAEPERNICK', 'indices': [59, 70]}], 'symbols': [], 'user_mentions': [{'screen_name': 'YouTube', 'name': 'YouTube', 'id': 10228272, 'id_str': '10228272', 'indices': [100, 108]}], 'urls': [{'url': 'https://t.co/n1XPr2njpP', 'expanded_url': 'http://youtu.be/ONwZ7uHDnIE?a', 'display_url': 'youtu.be/ONwZ7uHDnIE?a', 'indices': [72, 95]}]}",sacrifice ft cambatta blue pill red pill justdoit nike kaepernick via youtube,1.03797E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,150,5267,FALSE,14343672,en,SACRIFICE
Fri Sep 07 07:27:37 +0000 2018,"[0, 131]","{'hashtags': [{'text': 'ColinKaepernick', 'indices': [105, 121]}, {'text': 'JustDoIt', 'indices': [122, 131]}], 'symbols': [], 'user_mentions': [], 'urls': []}",btw definitely buying nike sweater ive eyeing marketing works knew colinkaepernick justdoit,1.03797E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,2097,264,FALSE,20509295,en,ColinKaepernick
Fri Sep 07 07:27:37 +0000 2018,"[0, 21]","{'hashtags': [{'text': 'JustDoIt', 'indices': [12, 21]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1037965579146158080, 'id_str': '1037965579146158080', 'indices': [22, 45], 'media_url': 'http://pbs.twimg.com/media/DmeYMeIW4AAtC16.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DmeYMeIW4AAtC16.jpg', 'url': 'https://t.co/wgm1Ai5lff', 'display_url': 'pic.twitter.com/wgm1Ai5lff', 'expanded_url': 'https://twitter.com/TheShivamChand/status/1037965596032487425/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1079, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1080, 'h': 1201, 'resize': 'fit'}, 'small': {'w': 611, 'h': 680, 'resize': 'fit'}}}]}",human justdoit,1.03797E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",1,2825,610,FALSE,3122386322,en,JustDoIt
Fri Sep 07 07:25:40 +0000 2018,"[0, 113]","{'hashtags': [{'text': 'annawintour', 'indices': [74, 86]}, {'text': 'AirJordan', 'indices': [87, 97]}, {'text': 'nike', 'indices': [98, 103]}, {'text': 'JustDoIt', 'indices': [104, 113]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/lCyesf9ZU0', 'expanded_url': 'https://twitter.com/nordstrom/status/1037959734882496512', 'display_url': 'twitter.com/nordstrom/stat…', 'indices': [114, 137]}]}",could sneakers allowed met gala next year annawintour airjordan nike justdoit,1.03797E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,1534,214,FALSE,52999839,en,annawintour
Fri Sep 07 07:25:16 +0000 2018,"[0, 177]","{'hashtags': [{'text': 'Repost', 'indices': [11, 18]}, {'text': 'seinfeld', 'indices': [72, 81]}, {'text': 'kramer', 'indices': [92, 99]}, {'text': 'cosmokramer', 'indices': [100, 112]}, {'text': 'nike', 'indices': [113, 118]}, {'text': 'justdoit', 'indices': [119, 128]}, {'text': 'colinkaepernick', 'indices': [129, 145]}, {'text': 'nikead', 'indices': [146, 153]}], 'symbols': [], 'user_mentions': [{'screen_name': 'TheSeinfeldEps', 'name': 'Seinfeld Episodes', 'id': 743114406213517313, 'id_str': '743114406213517313', 'indices': [19, 34]}], 'urls': [{'url': 'https://t.co/7Yay4vHIly', 'expanded_url': 'https://www.instagram.com/p/BnapfMDncaf/?utm_source=ig_twitter_share&igshid=1238vixsxglzz', 'display_url': 'instagram.com/p/BnapfMDncaf/…', 'indices': [154, 177]}]}",giddy repost theseinfeldeps im kramer seinfeld kramer cosmokramer nike justdoit colinkaepernick nikead,1.03797E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,2920,149,FALSE,1576181636,en,Repost
Fri Sep 07 07:24:09 +0000 2018,"[0, 22]","{'hashtags': [{'text': 'JustDoIt', 'indices': [13, 22]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/FCRdfYjhls', 'expanded_url': 'https://twitter.com/Nike/status/1037387167331364869', 'display_url': 'twitter.com/Nike/status/10…', 'indices': [23, 46]}]}",best ad ever justdoit,1.03796E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,5511,1942,FALSE,1205813689,en,JustDoIt
Fri Sep 07 07:24:01 +0000 2018,"[0, 232]","{'hashtags': [{'text': 'JustDoIt', 'indices': [212, 221]}], 'symbols': [], 'user_mentions': [{'screen_name': 'MattBomer', 'name': 'Matt Bomer', 'id': 1516479518, 'id_str': '1516479518', 'indices': [222, 232]}], 'urls': [{'url': 'https://t.co/YMAOpYhMfZ', 'expanded_url': 'https://twitter.com/zanyprofessor/status/1037963981997133824', 'display_url': 'twitter.com/zanyprofessor/…', 'indices': [233, 256]}]}",unless get try youll never know thats truth theres one reason supposed say something people want hear got grab justdoit mattbomer,1.03796E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,2214,18,FALSE,23668686,en,JustDoIt
Fri Sep 07 07:24:00 +0000 2018,"[0, 66]","{'hashtags': [{'text': 'TBE', 'indices': [22, 26]}, {'text': 'Nike', 'indices': [27, 32]}, {'text': 'JustDoIt', 'indices': [33, 42]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/y04xWrwMBA', 'expanded_url': 'https://www.facebook.com/rb.mvp/videos/734072698187/', 'display_url': 'facebook.com/rb.mvp/videos/…', 'indices': [43, 66]}]}",compliment tbe nike justdoit,1.03796E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,47,493,FALSE,310924745,en,TBE
Fri Sep 07 07:23:51 +0000 2018,"[0, 106]","{'hashtags': [{'text': 'justdoit', 'indices': [80, 89]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Nike', 'name': 'Nike', 'id': 415859364, 'id_str': '415859364', 'indices': [90, 95]}, {'screen_name': 'NikeTrail', 'name': 'NIKE TRAIL RUNNING', 'id': 816871641007341568, 'id_str': '816871641007341568', 'indices': [96, 106]}], 'urls': [{'url': 'https://t.co/BcsjcXZGn8', 'expanded_url': 'https://twitter.com/Nike/status/1037387167331364869', 'display_url': 'twitter.com/Nike/status/10…', 'indices': [107, 130]}]}",dream big dream crazy dreams crazy enough proud wear swoosh justdoit nike niketrail,1.03796E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,196,1717,FALSE,188867478,en,justdoit
Fri Sep 07 07:23:46 +0000 2018,"[0, 125]","{'hashtags': [{'text': 'business', 'indices': [57, 66]}, {'text': 'entrepreneurship', 'indices': [67, 84]}, {'text': 'motivationalquotes', 'indices': [85, 104]}, {'text': 'justdoit', 'indices': [105, 114]}, {'text': 'ericomuro', 'indices': [115, 125]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1037964628473655296, 'id_str': '1037964628473655296', 'indices': [126, 149], 'media_url': 'http://pbs.twimg.com/media/DmeXVImXsAAfZo4.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DmeXVImXsAAfZo4.jpg', 'url': 'https://t.co/q0q7YFVPbL', 'display_url': 'pic.twitter.com/q0q7YFVPbL', 'expanded_url': 'https://twitter.com/ericomuro/status/1037964629547343872/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1112, 'h': 1080, 'resize': 'fit'}, 'large': {'w': 1112, 'h': 1080, 'resize': 'fit'}, 'small': {'w': 680, 'h': 660, 'resize': 'fit'}}}]}",love money follow love business entrepreneurship motivationalquotes justdoit ericomuro,1.03796E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,13721,19292,FALSE,3221065086,en,business
Fri Sep 07 07:23:11 +0000 2018,"[0, 38]","{'hashtags': [{'text': 'Nike', 'indices': [22, 27]}, {'text': 'JustDoIt', 'indices': [29, 38]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/TnAxfGYrsf', 'expanded_url': 'https://twitter.com/UnBumf/status/1037947630486278144', 'display_url': 'twitter.com/UnBumf/status/…', 'indices': [39, 62]}]}",need talk nike justdoit,1.03796E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,1008,277,FALSE,4889088347,en,Nike
Fri Sep 07 07:22:31 +0000 2018,"[0, 204]","{'hashtags': [{'text': 'CodedFitnessHub', 'indices': [82, 98]}, {'text': 'ExerciseRegularly', 'indices': [99, 117]}, {'text': 'EatRight', 'indices': [118, 127]}, {'text': 'GoodHealth', 'indices': [128, 139]}, {'text': 'Wellbeing', 'indices': [140, 150]}, {'text': 'JustDoIt', 'indices': [151, 160]}, {'text': 'athlete', 'indices': [161, 169]}, {'text': 'Instarun', 'indices': [170, 179]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/LaVzJVXSzS', 'expanded_url': 'https://www.instagram.com/p/BnapYDZH8jP/?utm_source=ig_twitter_share&igshid=19un6v9wj9c9u', 'display_url': 'instagram.com/p/BnapYDZH8jP/…', 'indices': [181, 204]}]}",thank god friday rest day take charge health wellness codedfitnesshub exerciseregularly eatright goodhealth wellbeing justdoit athlete instarun,1.03796E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,3740,186,FALSE,2442404921,en,CodedFitnessHub
Fri Sep 07 07:21:42 +0000 2018,"[26, 159]","{'hashtags': [{'text': 'JustDoIt', 'indices': [39, 48]}, {'text': 'JustStupid', 'indices': [148, 159]}], 'symbols': [], 'user_mentions': [{'screen_name': 'PostcardRohan', 'name': 'Rohan Sivajoti', 'id': 2315244392, 'id_str': '2315244392', 'indices': [0, 14]}, {'screen_name': 'dontdelay', 'name': 'David Hearne', 'id': 93932552, 'id_str': '93932552', 'indices': [15, 25]}], 'urls': []}",postcardrohan dontdelay hashtag justdoit doesnt work quite well first read see word dolt noun stupid person juststupid,1.03796E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,2240,5227,FALSE,24869038,en,JustDoIt
Fri Sep 07 07:20:55 +0000 2018,"[0, 37]","{'hashtags': [{'text': 'JustDoIt', 'indices': [28, 37]}], 'symbols': [], 'user_mentions': [], 'urls': []}",need dream new dream justdoit,1.03796E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,2886,264,FALSE,3073566797,en,JustDoIt
Fri Sep 07 07:20:20 +0000 2018,"[0, 67]","{'hashtags': [{'text': 'JustDoIt', 'indices': [58, 67]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1037963762878373888, 'id_str': '1037963762878373888', 'indices': [68, 91], 'media_url': 'http://pbs.twimg.com/media/DmeWiwAX4AAhY3G.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DmeWiwAX4AAhY3G.jpg', 'url': 'https://t.co/fH4tz8wLhp', 'display_url': 'pic.twitter.com/fH4tz8wLhp', 'expanded_url': 'https://twitter.com/AndyVanDyke/status/1037963765118103552/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 800, 'h': 800, 'resize': 'fit'}, 'medium': {'w': 800, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}}}]}",change starts start justdoit,1.03796E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",1,8803,103961,FALSE,182631148,en,JustDoIt
Fri Sep 07 07:19:47 +0000 2018,"[0, 100]","{'hashtags': [{'text': 'JustDoIt', 'indices': [91, 100]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/eLuTXu2URI', 'expanded_url': 'https://twitter.com/JohnBrennan/status/1036793382327250945', 'display_url': 'twitter.com/JohnBrennan/st…', 'indices': [101, 124]}]}",noble honorable individual john brennan writesspeaks iwe listen justdoit,1.03796E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,1435,3343,FALSE,570427404,en,JustDoIt
Fri Sep 07 07:19:04 +0000 2018,"[0, 61]","{'hashtags': [{'text': 'NikeFriday', 'indices': [8, 19]}, {'text': 'justdoit', 'indices': [52, 61]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Nike', 'name': 'Nike', 'id': 415859364, 'id_str': '415859364', 'indices': [46, 51]}], 'urls': []}",todays nikefriday wearing nike justdoit,1.03796E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,1433,1610,FALSE,38544011,en,NikeFriday
Fri Sep 07 07:18:50 +0000 2018,"[0, 117]","{'hashtags': [{'text': 'Nike', 'indices': [0, 5]}, {'text': 'Justdoit', 'indices': [84, 93]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/WCJgf5FV2W', 'expanded_url': 'https://lnkd.in/diqeX6y', 'display_url': 'lnkd.in/diqeX6y', 'indices': [94, 117]}]}",nike every time every damn time maybe thats say best justdoit,1.03796E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,9923,361,FALSE,39438375,en,Nike
Fri Sep 07 07:18:44 +0000 2018,"[0, 39]","{'hashtags': [{'text': 'JustDoIt', 'indices': [30, 39]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1037963349575659520, 'id_str': '1037963349575659520', 'indices': [40, 63], 'media_url': 'http://pbs.twimg.com/media/DmeWKsVU8AAa_9R.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DmeWKsVU8AAa_9R.jpg', 'url': 'https://t.co/ipVXh95e3p', 'display_url': 'pic.twitter.com/ipVXh95e3p', 'expanded_url': 'https://twitter.com/GrandmasRPissed/status/1037963360241774592/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}}}]}",bought new nikes justdoit,1.03796E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",2,9419,3274,FALSE,8.23E+17,en,JustDoIt
Fri Sep 07 07:18:42 +0000 2018,"[0, 203]","{'hashtags': [{'text': 'justdoit', 'indices': [90, 99]}, {'text': 'justdoit', 'indices': [100, 109]}, {'text': 'mrcadeau', 'indices': [112, 121]}, {'text': 'mc', 'indices': [122, 125]}, {'text': 'ghana', 'indices': [126, 132]}, {'text': 'africa', 'indices': [133, 140]}, {'text': 'nike', 'indices': [141, 146]}, {'text': 'kaepernick', 'indices': [153, 164]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Nike', 'name': 'Nike', 'id': 415859364, 'id_str': '415859364', 'indices': [147, 152]}], 'urls': [{'url': 'https://t.co/3ezPrxYhaB', 'expanded_url': 'https://www.instagram.com/p/Bnao7udByuB/?utm_source=ig_twitter_share&igshid=1tdl27qbf2dzu', 'display_url': 'instagram.com/p/Bnao7udByuB/…', 'indices': [180, 203]}]}",happy friday know youve got dm open mr cadeau mc justdoit justdoit mrcadeau mc ghana africa nike nike kaepernick accra ghana,1.03796E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",2,1354,203,FALSE,48367645,en,justdoit
Fri Sep 07 07:18:41 +0000 2018,"[0, 79]","{'hashtags': [{'text': 'JUSTDOIT', 'indices': [64, 73]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Nike', 'name': 'Nike', 'id': 415859364, 'id_str': '415859364', 'indices': [74, 79]}], 'urls': [], 'media': [{'id': 1037963343359864832, 'id_str': '1037963343359864832', 'indices': [80, 103], 'media_url': 'http://pbs.twimg.com/media/DmeWKVLXcAATtBV.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DmeWKVLXcAATtBV.jpg', 'url': 'https://t.co/7azooOreCK', 'display_url': 'pic.twitter.com/7azooOreCK', 'expanded_url': 'https://twitter.com/FifiAbdallah/status/1037963348321677313/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1077, 'h': 640, 'resize': 'fit'}, 'medium': {'w': 1077, 'h': 640, 'resize': 'fit'}, 'small': {'w': 680, 'h': 404, 'resize': 'fit'}}}]}",never ask woman shes hungry want feed justdoit nike,1.03796E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,1792,519,FALSE,397403238,en,JUSTDOIT
Fri Sep 07 07:18:29 +0000 2018,"[0, 69]","{'hashtags': [{'text': 'JustDoIt', 'indices': [27, 36]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/DLtj1suDeN', 'expanded_url': 'https://twitter.com/IndivisibleNet/status/1037944495231258624', 'display_url': 'twitter.com/IndivisibleNet…', 'indices': [70, 93]}]}",really onion justdoit dont burn house,1.03796E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,8022,6392,FALSE,25539815,en,JustDoIt
Fri Sep 07 07:16:22 +0000 2018,"[0, 72]","{'hashtags': [{'text': 'justdoit', 'indices': [53, 62]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Nike', 'name': 'Nike', 'id': 415859364, 'id_str': '415859364', 'indices': [4, 9]}, {'screen_name': 'elonmusk', 'name': 'Elon Musk', 'id': 44196397, 'id_str': '44196397', 'indices': [18, 27]}], 'urls': [], 'media': [{'id': 1037962756664827904, 'id_str': '1037962756664827904', 'indices': [73, 96], 'media_url': 'http://pbs.twimg.com/media/DmeVoLkXoAA7_bK.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DmeVoLkXoAA7_bK.jpg', 'url': 'https://t.co/woHxMFNdcp', 'display_url': 'pic.twitter.com/woHxMFNdcp', 'expanded_url': 'https://twitter.com/mutucapital/status/1037962765195980800/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1152, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}}]}",hey nike elonmusk face next justdoit campaign,1.03796E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,56,17,FALSE,8.97E+17,fi,justdoit
Fri Sep 07 07:16:04 +0000 2018,"[0, 77]","{'hashtags': [{'text': 'justdoit', 'indices': [15, 24]}, {'text': 'musicismylife', 'indices': [25, 39]}, {'text': 'ilovewhatido', 'indices': [40, 53]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/OdTHi5DD5v', 'expanded_url': 'https://www.facebook.com/giusepped/videos/1164584087031725/', 'display_url': 'facebook.com/giusepped/vide…', 'indices': [54, 77]}]}",keep dreaming justdoit musicismylife ilovewhatido,1.03796E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,200,1713,FALSE,16445851,en,justdoit
Fri Sep 07 07:15:42 +0000 2018,"[0, 151]","{'hashtags': [{'text': 'Nike', 'indices': [0, 5]}, {'text': 'Kaepernick', 'indices': [6, 17]}, {'text': 'JustDoIt', 'indices': [18, 27]}, {'text': 'marketingstrategy', 'indices': [28, 46]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/H0TFEWRq3a', 'expanded_url': 'https://lnkd.in/ecKwWsc', 'display_url': 'lnkd.in/ecKwWsc', 'indices': [128, 151]}]}",nike kaepernick justdoit marketingstrategy good move wasnt good move word genius,1.03796E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,25,132,FALSE,318306927,fr,Nike
Fri Sep 07 07:15:37 +0000 2018,"[0, 274]","{'hashtags': [{'text': 'np', 'indices': [60, 63]}, {'text': 'BlackLivesMatters', 'indices': [64, 82]}, {'text': 'FreedomOfSpeech', 'indices': [83, 99]}, {'text': 'JustDoIt', 'indices': [100, 109]}, {'text': 'music', 'indices': [110, 116]}, {'text': 'VIDEOS', 'indices': [117, 124]}, {'text': 'MiA2', 'indices': [125, 130]}, {'text': 'GMT', 'indices': [131, 135]}, {'text': 'Leadership', 'indices': [136, 147]}, {'text': 'hiphop', 'indices': [148, 155]}, {'text': 'RETWEEET', 'indices': [156, 165]}, {'text': 'lyricist', 'indices': [168, 177]}, {'text': 'GMT', 'indices': [178, 182]}, {'text': 'TRUMP', 'indices': [183, 189]}, {'text': 'ObamaLegacy', 'indices': [190, 202]}, {'text': 'HeritageMonth', 'indices': [203, 217]}, {'text': 'AGOD', 'indices': [219, 224]}, {'text': 'HipHopEd', 'indices': [225, 234]}, {'text': 'London', 'indices': [235, 242]}, {'text': 'music', 'indices': [243, 249]}], 'symbols': [], 'user_mentions': [{'screen_name': 'agodgmt', 'name': 'Golden Money Team Music Group', 'id': 48393979, 'id_str': '48393979', 'indices': [0, 8]}], 'urls': [], 'media': [{'id': 1031615079744249857, 'id_str': '1031615079744249857', 'indices': [251, 274], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1031615079744249857/pu/img/0bNyEfM-jrEF45GN.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1031615079744249857/pu/img/0bNyEfM-jrEF45GN.jpg', 'url': 'https://t.co/t4t6XH0RYN', 'display_url': 'pic.twitter.com/t4t6XH0RYN', 'expanded_url': 'https://twitter.com/agodgmt/status/1031615223327858717/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1031615223327858717, 'source_status_id_str': '1031615223327858717', 'source_user_id': 48393979, 'source_user_id_str': '48393979'}]}",agodgmt hard meis real gets agod np blacklivesmatters freedomofspeech justdoit music videos mia gmt leadership hiphop retweeet lyricist gmt trump obamalegacy heritagemonth agod hiphoped london music,1.03796E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",1,8238,1732,FALSE,48393979,en,np
